,noun,tag,t_count
3706,3등급,QT_ORDER,194
3705,6등급,QT_ORDER,194
3704,5등급,QT_ORDER,194
3703,2d,QT_ORDER,194
3702,8등급,QT_ORDER,194
3701,3차,QT_ORDER,194
3700,팔십넘,QT_ORDER,194
3712,식1,QT_ORDER,194
3698,9급ㅋ,QT_ORDER,194
3690,1위,QT_ORDER,194
3697,9등급,QT_ORDER,194
3686,7등급,QT_ORDER,194
3687,구글,QT_ORDER,194
3688,두번째,QT_ORDER,194
3689,14,QT_ORDER,194
3685,일호선,QT_ORDER,194
3691,제 3자,QT_ORDER,194
3696,1등급,QT_ORDER,194
3693,첫줄,QT_ORDER,194
3694,1위지,QT_ORDER,194
3695,4,QT_ORDER,194
3692,2층,QT_ORDER,194
5768,레게노,AM_OTHERS,182
5767,전복,AM_OTHERS,182
5766,굴려라ㅡ,AM_OTHERS,182
5765,개틀딱,AM_OTHERS,182
5764,미개한남충,AM_OTHERS,182
5761,항문충,AM_OTHERS,182
5763,꼴뚜기,AM_OTHERS,182
5762,레즈충,AM_OTHERS,182
5760,대장균,AM_OTHERS,182
5756,달팽이,AM_OTHERS,182
5758,절망편,AM_OTHERS,182
5770,엘프,AM_OTHERS,182
5769,아메바,AM_OTHERS,182
5777,꾀부리비,AM_OTHERS,182
5771,백충,AM_OTHERS,182
5772,틀니딱딱충,AM_OTHERS,182
5773,인어,AM_OTHERS,182
5774,봄ㅋㅋ,AM_OTHERS,182
5775,오바,AM_OTHERS,182
5776,느개비,AM_OTHERS,182
5778,꽃게,AM_OTHERS,182
5779,굴,AM_OTHERS,182
5780,코로나 바이러스,AM_OTHERS,182
5781,기생충아,AM_OTHERS,182
5782,기생충짓하,AM_OTHERS,182
5783,HIV,AM_OTHERS,182
5757,멍게,AM_OTHERS,182
5759,새우,AM_OTHERS,182
5755,지렁이,AM_OTHERS,182
5746,버스충,AM_OTHERS,182
5754,거미,AM_OTHERS,182
5744,오징어,AM_OTHERS,182
5743,문어,AM_OTHERS,182
5742,골뱅이,AM_OTHERS,182
5740,거머리,AM_OTHERS,182
5739,기생충,AM_OTHERS,182
5745,지네,AM_OTHERS,182
5741,게이충,AM_OTHERS,182
5747,생명체,AM_OTHERS,182
5749,조개,AM_OTHERS,182
5753,페미충,AM_OTHERS,182
5750,삼엽충,AM_OTHERS,182
5751,피싸개주작,AM_OTHERS,182
5752,랍스터,AM_OTHERS,182
5748,유산균,AM_OTHERS,182
5269,매미,AM_INSECT,175
5272,벌,AM_INSECT,175
5271,남페미,AM_INSECT,175
5270,구더기,AM_INSECT,175
5266,개미,AM_INSECT,175
5268,바퀴벌레,AM_INSECT,175
5267,모기,AM_INSECT,175
5265,잠자리,AM_INSECT,175
5275,여왕벌,AM_INSECT,175
5274,털바퀴,AM_INSECT,175
5273,꿀벌,AM_INSECT,175
5276,모기패티,AM_INSECT,175
5288,틀구이,AM_INSECT,175
5278,모쏠 여왕벌,AM_INSECT,175
5279,불나방,AM_INSECT,175
5280,메뚜기,AM_INSECT,175
5281,빈대,AM_INSECT,175
5282,외국벌레,AM_INSECT,175
5283,아주매미,AM_INSECT,175
5284,돈 벌레,AM_INSECT,175
5285,애벌레,AM_INSECT,175
5286,아줌매미,AM_INSECT,175
5287,트페미,AM_INSECT,175
5291,할매미,AM_INSECT,175
5290,씽씽이,AM_INSECT,175
5289,베짱이,AM_INSECT,175
5277,일개미,AM_INSECT,175
3745,100프로,QT_PERCENTAGE,174
3746,33.3%,QT_PERCENTAGE,174
3748,무골반,QT_PERCENTAGE,174
3747,100퍼,QT_PERCENTAGE,174
3792,2%,QT_PERCENTAGE,174
3749,50%,QT_PERCENTAGE,174
3795,오일팔프로 전라디언,QT_PERCENTAGE,174
3794,0.001%,QT_PERCENTAGE,174
3793,5:0,QT_PERCENTAGE,174
3791,80프로 이상,QT_PERCENTAGE,174
3790,90퍼,QT_PERCENTAGE,174
3789,99프로임,QT_PERCENTAGE,174
3788,반반,QT_PERCENTAGE,174
3787,90프로,QT_PERCENTAGE,174
3744,절반,QT_PERCENTAGE,174
3805,4000배,QT_PERCENTAGE,174
3742,99%,QT_PERCENTAGE,174
3741,.81,QT_PERCENTAGE,174
3740,80~90%이상,QT_PERCENTAGE,174
3739,100%,QT_PERCENTAGE,174
3738,1/4,QT_PERCENTAGE,174
3796,10000배,QT_PERCENTAGE,174
3797,셋 이상,QT_PERCENTAGE,174
3798,백배,QT_PERCENTAGE,174
3799,25%,QT_PERCENTAGE,174
3800,털레반,QT_PERCENTAGE,174
3801,두 배 이상,QT_PERCENTAGE,174
3802,백 퍼센트,QT_PERCENTAGE,174
3803,80퍼센트,QT_PERCENTAGE,174
3804,오조오억배,QT_PERCENTAGE,174
3785,삼분의 1,QT_PERCENTAGE,174
3786,90% 이상,QT_PERCENTAGE,174
3743,1억배,QT_PERCENTAGE,174
3784,똥남아랑,QT_PERCENTAGE,174
3766,80%,QT_PERCENTAGE,174
3764,10배,QT_PERCENTAGE,174
3763,90%,QT_PERCENTAGE,174
3762,70%,QT_PERCENTAGE,174
3761,절반 이상,QT_PERCENTAGE,174
3760,30%,QT_PERCENTAGE,174
3759,십덕,QT_PERCENTAGE,174
3758,반일국뽕,QT_PERCENTAGE,174
3750,두배,QT_PERCENTAGE,174
3751,99.9%,QT_PERCENTAGE,174
3753,백 팔십,QT_PERCENTAGE,174
3754,두 배,QT_PERCENTAGE,174
3757,8할,QT_PERCENTAGE,174
3756,30대1,QT_PERCENTAGE,174
3755,80프로,QT_PERCENTAGE,174
3783,과반수,QT_PERCENTAGE,174
3765,10%,QT_PERCENTAGE,174
3752,12%,QT_PERCENTAGE,174
3767,90%이상,QT_PERCENTAGE,174
3776,40%,QT_PERCENTAGE,174
3768,99프로,QT_PERCENTAGE,174
3782,다섯 배,QT_PERCENTAGE,174
3781,100퍼센트,QT_PERCENTAGE,174
3780,1/3,QT_PERCENTAGE,174
3778,500배,QT_PERCENTAGE,174
3777,6.9 소추,QT_PERCENTAGE,174
3779,42%,QT_PERCENTAGE,174
3775,20%,QT_PERCENTAGE,174
3774,90%니,QT_PERCENTAGE,174
3773,1%,QT_PERCENTAGE,174
3772,5할 이상,QT_PERCENTAGE,174
3771,백배 천배,QT_PERCENTAGE,174
3770,백프로,QT_PERCENTAGE,174
3769,백퍼센트,QT_PERCENTAGE,174
214,씨름,CV_SPORTS,163
217,체육,CV_SPORTS,163
216,스키,CV_SPORTS,163
215,수구,CV_SPORTS,163
211,쇼트커트,CV_SPORTS,163
213,피씨방,CV_SPORTS,163
212,스모,CV_SPORTS,163
210,체스,CV_SPORTS,163
219,여자 농구,CV_SPORTS,163
218,야구,CV_SPORTS,163
227,배드민턴,CV_SPORTS,163
220,여자 샤넬백,CV_SPORTS,163
221,스트레칭,CV_SPORTS,163
222,쇼트트랙,CV_SPORTS,163
223,다이빙,CV_SPORTS,163
224,여자 미식축구,CV_SPORTS,163
225,팔자걸음,CV_SPORTS,163
226,줄다리기,CV_SPORTS,163
228,프로야구,CV_SPORTS,163
229,필라테스강사,CV_SPORTS,163
230,스쿼트,CV_SPORTS,163
208,프라치노야,CV_SPORTS,163
209,미식축구,CV_SPORTS,163
204,달리기,CV_SPORTS,163
207,역도,CV_SPORTS,163
193,엘리트체육,CV_SPORTS,163
206,하키,CV_SPORTS,163
183,필라테스,CV_SPORTS,163
184,소꿉놀이,CV_SPORTS,163
185,수영,CV_SPORTS,163
186,배구,CV_SPORTS,163
187,경상디언,CV_SPORTS,163
188,축구,CV_SPORTS,163
189,바둑,CV_SPORTS,163
190,팔씨름,CV_SPORTS,163
191,대딸,CV_SPORTS,163
192,태권도,CV_SPORTS,163
182,갓스시녀,CV_SPORTS,163
194,낚시,CV_SPORTS,163
201,복싱,CV_SPORTS,163
195,남편차키,CV_SPORTS,163
205,농구,CV_SPORTS,163
181,골프,CV_SPORTS,163
203,헬스,CV_SPORTS,163
202,줄넘기,CV_SPORTS,163
180,투포환,CV_SPORTS,163
200,탁구,CV_SPORTS,163
198,남자 스토커,CV_SPORTS,163
197,등산,CV_SPORTS,163
196,킥복싱,CV_SPORTS,163
199,요가,CV_SPORTS,163
4892,일본어,CV_LANGUAGE,162
4882,한남ㅅㄲ,CV_LANGUAGE,162
4883,영어,CV_LANGUAGE,162
4884,한국어,CV_LANGUAGE,162
4885,한남색희,CV_LANGUAGE,162
4886,보징어,CV_LANGUAGE,162
4887,중국어,CV_LANGUAGE,162
4888,존댓말,CV_LANGUAGE,162
4889,한남한녀,CV_LANGUAGE,162
4890,한국말,CV_LANGUAGE,162
4891,서울말,CV_LANGUAGE,162
4895,타이어,CV_LANGUAGE,162
4893,한남종특,CV_LANGUAGE,162
4894,한글,CV_LANGUAGE,162
4896,소추남아,CV_LANGUAGE,162
4897,외국어,CV_LANGUAGE,162
4898,수어,CV_LANGUAGE,162
4904,국어,CV_LANGUAGE,162
4903,한판했어,CV_LANGUAGE,162
4902,중국말,CV_LANGUAGE,162
4901,동의어,CV_LANGUAGE,162
4900,알파벳,CV_LANGUAGE,162
4899,일본말,CV_LANGUAGE,162
4905,한드,CV_LANGUAGE,162
4397,30분,TI_DURATION,147
4569,3천,QT_PRICE,147
4420,5초,TI_DURATION,147
4409,열여덟시간,TI_DURATION,147
4410,1시간,TI_DURATION,147
4411,3초,TI_DURATION,147
4412,10분,TI_DURATION,147
4413,두시간,TI_DURATION,147
4414,딱밤,TI_DURATION,147
4415,저녁,TI_DURATION,147
4416,3초 이상,TI_DURATION,147
4417,새벽,TI_DURATION,147
4418,십알ㅋㅋ,TI_DURATION,147
4419,세시간,TI_DURATION,147
4421,하룻밤,TI_DURATION,147
4407,아침,TI_DURATION,147
4422,오전 오후,TI_DURATION,147
4423,10초,TI_DURATION,147
4424,간밤,TI_DURATION,147
4425,1분,TI_DURATION,147
4426,12시간,TI_DURATION,147
4427,점심,TI_DURATION,147
4428,삼십분,TI_DURATION,147
4429,열시간,TI_DURATION,147
4430,용돈,TI_DURATION,147
4431,한시간,TI_DURATION,147
4498,150억,QT_PRICE,147
4408,오전 7시에서 9시,TI_DURATION,147
4406,255만회분,TI_DURATION,147
4500,5백만원,QT_PRICE,147
4558,100억,QT_PRICE,147
4531,오억번,QT_PRICE,147
4568,5억 쳐,QT_PRICE,147
4567,6천원,QT_PRICE,147
4566,200원,QT_PRICE,147
4565,칠팔백불,QT_PRICE,147
4564,오백원,QT_PRICE,147
4563,오백 원,QT_PRICE,147
4562,1만원,QT_PRICE,147
4561,30만,QT_PRICE,147
4560,3000,QT_PRICE,147
4559,수백억,QT_PRICE,147
4557,5천원,QT_PRICE,147
4405,대낮,TI_DURATION,147
4393,아침 7시부터 9시까지,TI_DURATION,147
4394,150 초반,TI_DURATION,147
4395,20초반,TI_DURATION,147
4396,24시간,TI_DURATION,147
4398,낮,TI_DURATION,147
4399,야간,TI_DURATION,147
4400,오피녀,TI_DURATION,147
4401,파오후,TI_DURATION,147
4402,5분,TI_DURATION,147
4403,밤,TI_DURATION,147
4404,3분,TI_DURATION,147
4499,1억,QT_PRICE,147
4501,2380만원,QT_PRICE,147
4571,850만,QT_PRICE,147
4545,백팔십 미만,QT_PRICE,147
4556,14억,QT_PRICE,147
4555,10원,QT_PRICE,147
4554,9만원,QT_PRICE,147
4553,9천원,QT_PRICE,147
4552,수십억,QT_PRICE,147
4551,십만 원,QT_PRICE,147
4550,만원 이상,QT_PRICE,147
4549,오조오억,QT_PRICE,147
4548,30억 미만,QT_PRICE,147
4547,1000원,QT_PRICE,147
4546,백팔십 이하,QT_PRICE,147
4544,5억이상,QT_PRICE,147
4529,10만원,QT_PRICE,147
4543,몇백 만원,QT_PRICE,147
4542,백원,QT_PRICE,147
4541,삼백안,QT_PRICE,147
4540,이만원,QT_PRICE,147
4539,만원,QT_PRICE,147
4538,만 원,QT_PRICE,147
4537,백만원,QT_PRICE,147
4536,20남,QT_PRICE,147
4535,천만원,QT_PRICE,147
4534,210만원,QT_PRICE,147
4533,1000만원,QT_PRICE,147
4530,무료,QT_PRICE,147
4528,5만원,QT_PRICE,147
4502,3000원,QT_PRICE,147
4514,백팔십,QT_PRICE,147
4503,32000원,QT_PRICE,147
4504,30만원,QT_PRICE,147
4505,30억,QT_PRICE,147
4506,200,QT_PRICE,147
4507,3억,QT_PRICE,147
4508,4050,QT_PRICE,147
4509,40넘,QT_PRICE,147
4510,백팔십받,QT_PRICE,147
4511,50,QT_PRICE,147
4512,50만,QT_PRICE,147
4513,6만원,QT_PRICE,147
4515,천원,QT_PRICE,147
4527,100만원,QT_PRICE,147
4516,10억,QT_PRICE,147
4517,2500만원,QT_PRICE,147
4518,오천 원,QT_PRICE,147
4519,800만원,QT_PRICE,147
4520,3만원,QT_PRICE,147
4521,20억,QT_PRICE,147
4522,2만원,QT_PRICE,147
4523,일억,QT_PRICE,147
4524,2000원,QT_PRICE,147
4525,200만원,QT_PRICE,147
4526,20만원,QT_PRICE,147
4570,오 땡큐,QT_PRICE,147
4532,2억,QT_PRICE,147
4572,15억,QT_PRICE,147
4578,5000원,QT_PRICE,147
4573,70억,QT_PRICE,147
4582,2천,QT_PRICE,147
4580,3800억,QT_PRICE,147
4579,750,QT_PRICE,147
4581,3800원,QT_PRICE,147
4577,칠칠,QT_PRICE,147
4576,십게,QT_PRICE,147
4575,4천만원,QT_PRICE,147
4574,수백 수천,QT_PRICE,147
5838,보고 싶다 ㅋㅋ,AFW_VIDEO,144
5830,한녀보다가,AFW_VIDEO,144
5831,관상,AFW_VIDEO,144
5832,코로나도,AFW_VIDEO,144
5834,니킥,AFW_VIDEO,144
5835,세라핀 짱깨,AFW_VIDEO,144
5836,숨바꼭질,AFW_VIDEO,144
5837,보고 싶다,AFW_VIDEO,144
5833,잉여 인간,AFW_VIDEO,144
5839,한녀뽑느니 스시녀,AFW_VIDEO,144
5845,썸,AFW_VIDEO,144
5844,인디 홍대충,AFW_VIDEO,144
5843,히어로,AFW_VIDEO,144
5840,연애는 한녀,AFW_VIDEO,144
5841,디바,AFW_VIDEO,144
5846,원데이 투데이,AFW_VIDEO,144
5842,강남미인,AFW_VIDEO,144
2257,ㄷㄷ 골딱,LC_OTHERS,137
2255,아오지탄광,LC_OTHERS,137
2256,로남불,LC_OTHERS,137
2260,북딱딱 틀딱딱,LC_OTHERS,137
2258,페미나,LC_OTHERS,137
2259,노린내,LC_OTHERS,137
2242,강남역,LC_OTHERS,137
2261,아오지 탄광,LC_OTHERS,137
2254,차이나타운,LC_OTHERS,137
2245,강남터미널,LC_OTHERS,137
2243,토막내,LC_OTHERS,137
2244,파랭아,LC_OTHERS,137
2246,인천국제공항,LC_OTHERS,137
2247,동양,LC_OTHERS,137
2248,구로공단,LC_OTHERS,137
2249,서울역,LC_OTHERS,137
2250,수도권,LC_OTHERS,137
2251,노한남존,LC_OTHERS,137
2263,서남권,LC_OTHERS,137
2262,서양련,LC_OTHERS,137
2277,쿵쾅쿵쾅 오지구,LC_OTHERS,137
2264,아마존,LC_OTHERS,137
2265,섬머슴,LC_OTHERS,137
2284,이마리야,LC_OTHERS,137
2283,흑인공주,LC_OTHERS,137
2282,후드,LC_OTHERS,137
2281,화장남,LC_OTHERS,137
2280,호남인,LC_OTHERS,137
2279,혜화역,LC_OTHERS,137
2278,갓양남이,LC_OTHERS,137
2253,위드코로나,LC_OTHERS,137
2276,페럴림픽,LC_OTHERS,137
2275,타코국,LC_OTHERS,137
2274,대림역,LC_OTHERS,137
2273,화딱지남,LC_OTHERS,137
2272,하렘,LC_OTHERS,137
2271,만주,LC_OTHERS,137
2270,노예야,LC_OTHERS,137
2269,한남앱충,LC_OTHERS,137
2268,서커스,LC_OTHERS,137
2267,수원 촌구석,LC_OTHERS,137
2266,원나잇,LC_OTHERS,137
2252,서양,LC_OTHERS,137
5362,탱크,AF_WEAPON,131
5364,외노자 고기방패,AF_WEAPON,131
5347,활,AF_WEAPON,131
5333,총기,AF_WEAPON,131
5334,총,AF_WEAPON,131
5335,죽창,AF_WEAPON,131
5337,검,AF_WEAPON,131
5338,지뢰,AF_WEAPON,131
5339,핵미사일,AF_WEAPON,131
5340,미사일,AF_WEAPON,131
5341,수류탄,AF_WEAPON,131
5363,곤봉,AF_WEAPON,131
5343,채찍,AF_WEAPON,131
5344,싸이코,AF_WEAPON,131
5345,폭탄,AF_WEAPON,131
5346,부메랑,AF_WEAPON,131
5342,핵폭탄,AF_WEAPON,131
5348,총알,AF_WEAPON,131
5356,화생방,AF_WEAPON,131
5361,창,AF_WEAPON,131
5360,최루탄,AF_WEAPON,131
5359,시한폭탄,AF_WEAPON,131
5349,자살폭탄,AF_WEAPON,131
5358,다이너마이트,AF_WEAPON,131
5357,장갑차,AF_WEAPON,131
5336,칼,AF_WEAPON,131
5355,여성전용칸,AF_WEAPON,131
5350,핵,AF_WEAPON,131
5353,소총,AF_WEAPON,131
5351,비비탄,AF_WEAPON,131
5352,기관총,AF_WEAPON,131
5354,양코배기,AF_WEAPON,131
5682,광교,OGG_RELIGION,130
5679,이슬람,OGG_RELIGION,130
5681,기독교,OGG_RELIGION,130
5684,이슬람 사절임,OGG_RELIGION,130
5683,멍멍이기독교,OGG_RELIGION,130
5685,불교,OGG_RELIGION,130
5686,이슬람교도,OGG_RELIGION,130
5687,교회오라버니,OGG_RELIGION,130
5689,이슬람인,OGG_RELIGION,130
5690,사이비 종교,OGG_RELIGION,130
5688,이슬람교,OGG_RELIGION,130
5680,개신교,OGG_RELIGION,130
3929,190도,QT_OTHERS,116
3930,첫사랑,QT_OTHERS,116
3927,3.8선,QT_OTHERS,116
3926,170,QT_OTHERS,116
3925,170 이상,QT_OTHERS,116
3924,1차선,QT_OTHERS,116
3923,2차선,QT_OTHERS,116
3922,둘째,QT_OTHERS,116
3921,60,QT_OTHERS,116
3920,155라며,QT_OTHERS,116
3918,80,QT_OTHERS,116
3917,77,QT_OTHERS,116
3916,66,QT_OTHERS,116
3915,586들,QT_OTHERS,116
3914,586,QT_OTHERS,116
3913,586 범죄자세대,QT_OTHERS,116
3912,5060,QT_OTHERS,116
3911,39,QT_OTHERS,116
3910,150,QT_OTHERS,116
3909,30넘,QT_OTHERS,116
3908,30,QT_OTHERS,116
3907,6.9,QT_OTHERS,116
3906,192,QT_OTHERS,116
3905,190,QT_OTHERS,116
3904,165,QT_OTHERS,116
3928,2도,QT_OTHERS,116
3931,500,QT_OTHERS,116
3902,1+1,QT_OTHERS,116
3932,게라웃게라웃,QT_OTHERS,116
3955,쓰셈ㅋㅋ,QT_OTHERS,116
3954,육쩜구,QT_OTHERS,116
3953,A+,QT_OTHERS,116
3952,0점,QT_OTHERS,116
3951,800,QT_OTHERS,116
3950,100이하,QT_OTHERS,116
3949,첫 부대,QT_OTHERS,116
3948,4차원,QT_OTHERS,116
3947,310,QT_OTHERS,116
3946,900,QT_OTHERS,116
3945,175,QT_OTHERS,116
3944,19,QT_OTHERS,116
3943,첫마디,QT_OTHERS,116
3942,3040,QT_OTHERS,116
3941,첫인상,QT_OTHERS,116
3940,첫 아다,QT_OTHERS,116
3939,첫 정복,QT_OTHERS,116
3938,85,QT_OTHERS,116
3937,첫손님,QT_OTHERS,116
3936,3번 출구,QT_OTHERS,116
3935,첫짤,QT_OTHERS,116
3934,80부터 15까지,QT_OTHERS,116
3933,일남,QT_OTHERS,116
3903,160도,QT_OTHERS,116
3919,100,QT_OTHERS,116
4835,메갈,TMI_SERVICE,112
4828,넷플 서비스,TMI_SERVICE,112
4821,bl웹툰,TMI_SERVICE,112
4820,5G,TMI_SERVICE,112
4819,인터넷,TMI_SERVICE,112
4836,쉬메일,TMI_SERVICE,112
4834,일베충임,TMI_SERVICE,112
4833,일베하,TMI_SERVICE,112
4832,카톡,TMI_SERVICE,112
4831,나이스,TMI_SERVICE,112
4830,안티페미임,TMI_SERVICE,112
4829,트위터,TMI_SERVICE,112
4822,SNS,TMI_SERVICE,112
4827,일베,TMI_SERVICE,112
4826,블로그,TMI_SERVICE,112
4825,페미조센 인터넷,TMI_SERVICE,112
4824,유튜브,TMI_SERVICE,112
4823,브이로그,TMI_SERVICE,112
4837,실시간,TMI_SERVICE,112
4838,메신저,TMI_SERVICE,112
4839,일베충,TMI_SERVICE,112
4840,인스타그램,TMI_SERVICE,112
4841,일베개,TMI_SERVICE,112
4842,틱톡,TMI_SERVICE,112
4955,찌럴,CV_SPORTS_INST,110
4953,구울줄,CV_SPORTS_INST,110
4952,축구공,CV_SPORTS_INST,110
4950,보빨,CV_SPORTS_INST,110
4951,목줄,CV_SPORTS_INST,110
4957,드라이버,CV_SPORTS_INST,110
4949,우끼끼,CV_SPORTS_INST,110
4956,느낌그대로나누,CV_SPORTS_INST,110
4963,흑바퀴,CV_SPORTS_INST,110
4958,뇌세탁,CV_SPORTS_INST,110
4959,택시질,CV_SPORTS_INST,110
4960,롤짭,CV_SPORTS_INST,110
4961,짱스파,CV_SPORTS_INST,110
4962,찌질루저빻남,CV_SPORTS_INST,110
4964,제일인줄암ㅋㅋ개,CV_SPORTS_INST,110
4926,바이젠더,CV_SPORTS_INST,110
4948,보릉내,CV_SPORTS_INST,110
4927,볼링공,CV_SPORTS_INST,110
4954,헬멧,CV_SPORTS_INST,110
4947,보나바,CV_SPORTS_INST,110
4937,귓방망이,CV_SPORTS_INST,110
4929,보댕이련,CV_SPORTS_INST,110
4928,공,CV_SPORTS_INST,110
4920,찌질이,CV_SPORTS_INST,110
4921,몬고친대이,CV_SPORTS_INST,110
4930,찌,CV_SPORTS_INST,110
4922,찌질,CV_SPORTS_INST,110
4931,킥보드,CV_SPORTS_INST,110
4932,보르릉대노,CV_SPORTS_INST,110
4933,껌딱지,CV_SPORTS_INST,110
4934,바늘,CV_SPORTS_INST,110
4935,끼끼끼,CV_SPORTS_INST,110
4936,돈줄,CV_SPORTS_INST,110
4938,찌끄레기,CV_SPORTS_INST,110
4939,ㄹㅇ 찐,CV_SPORTS_INST,110
4940,바둑돌,CV_SPORTS_INST,110
4941,찌찌,CV_SPORTS_INST,110
4942,추억팔,CV_SPORTS_INST,110
4943,앞통수,CV_SPORTS_INST,110
4923,트렌스젠더,CV_SPORTS_INST,110
4944,방망이,CV_SPORTS_INST,110
4924,트젠,CV_SPORTS_INST,110
4925,빵댕,CV_SPORTS_INST,110
4945,인방충,CV_SPORTS_INST,110
4946,볼링핀,CV_SPORTS_INST,110
4047,77ㅐ새77ㅣ,DT_OTHERS,109
4048,저번주,DT_OTHERS,109
4040,매춘부,DT_OTHERS,109
4046,설,DT_OTHERS,109
4045,700년대 부터,DT_OTHERS,109
4044,기원전,DT_OTHERS,109
4043,아9창,DT_OTHERS,109
4042,몇 년 후,DT_OTHERS,109
4041,여성우월,DT_OTHERS,109
4050,주말,DT_OTHERS,109
4039,지난주,DT_OTHERS,109
4038,첫날부터,DT_OTHERS,109
4037,오늘부터,DT_OTHERS,109
4049,현대,DT_OTHERS,109
4055,백년전,DT_OTHERS,109
4051,한대치기 전,DT_OTHERS,109
4052,산란기,DT_OTHERS,109
4053,설잡대,DT_OTHERS,109
4054,토요일,DT_OTHERS,109
4056,월요일,DT_OTHERS,109
4057,추석,DT_OTHERS,109
4058,몇 년 전,DT_OTHERS,109
4059,다음 주 부터,DT_OTHERS,109
4060,크리스마스,DT_OTHERS,109
4061,스물 여섯부터,DT_OTHERS,109
4035,몇 년 전까지,DT_OTHERS,109
4062,산업혁명시대,DT_OTHERS,109
4063,3040세대,DT_OTHERS,109
4036,5년 뒤,DT_OTHERS,109
4069,설날,DT_OTHERS,109
4034,50부터,DT_OTHERS,109
4033,몇년 후,DT_OTHERS,109
4065,금요일,DT_OTHERS,109
4067,잘근잘근,DT_OTHERS,109
4068,30년 뒤,DT_OTHERS,109
4070,저번 주,DT_OTHERS,109
4071,175부터,DT_OTHERS,109
4072,주말마다,DT_OTHERS,109
4073,60부터,DT_OTHERS,109
4074,5년전,DT_OTHERS,109
4075,평타치,DT_OTHERS,109
4076,국경일,DT_OTHERS,109
4077,매주,DT_OTHERS,109
4078,여성우월주의,DT_OTHERS,109
4066,중세시대,DT_OTHERS,109
4019,10년 뒤,DT_OTHERS,109
4020,10년 전,DT_OTHERS,109
4021,10년 후,DT_OTHERS,109
4022,21세기,DT_OTHERS,109
4023,2년 전,DT_OTHERS,109
4024,2차세계대전 때,DT_OTHERS,109
4025,30년 전,DT_OTHERS,109
4026,월,DT_OTHERS,109
4027,6.25 전쟁 때,DT_OTHERS,109
4028,80년대 이후,DT_OTHERS,109
4029,매일,DT_OTHERS,109
4030,토,DT_OTHERS,109
4031,광주 때,DT_OTHERS,109
4032,일주일 뒤,DT_OTHERS,109
4064,이번 화부터,DT_OTHERS,109
4980,카불,LCP_CAPITALCITY,107
4979,방콕,LCP_CAPITALCITY,107
4973,려성부,LCP_CAPITALCITY,107
4978,암만,LCP_CAPITALCITY,107
4977,서울캠,LCP_CAPITALCITY,107
4976,서울대랑,LCP_CAPITALCITY,107
4974,베이징,LCP_CAPITALCITY,107
4975,북경,LCP_CAPITALCITY,107
4972,사나,LCP_CAPITALCITY,107
4971,평양,LCP_CAPITALCITY,107
4970,파리,LCP_CAPITALCITY,107
4969,서울,LCP_CAPITALCITY,107
4968,알제,LCP_CAPITALCITY,107
768,건달주의,TR_SOCIAL_SCIENCE,103
775,MBTI,TR_SOCIAL_SCIENCE,103
774,엥겔지수,TR_SOCIAL_SCIENCE,103
773,기회주의,TR_SOCIAL_SCIENCE,103
772,페미타령,TR_SOCIAL_SCIENCE,103
770,카르텔,TR_SOCIAL_SCIENCE,103
769,종북주의자,TR_SOCIAL_SCIENCE,103
771,집단이기주의,TR_SOCIAL_SCIENCE,103
767,홈스쿨링,TR_SOCIAL_SCIENCE,103
749,민주주의,TR_SOCIAL_SCIENCE,103
743,페미니즘,TR_SOCIAL_SCIENCE,103
744,개인주의,TR_SOCIAL_SCIENCE,103
745,물질주의,TR_SOCIAL_SCIENCE,103
746,공산주의,TR_SOCIAL_SCIENCE,103
747,비혼주의,TR_SOCIAL_SCIENCE,103
748,버르장머리,TR_SOCIAL_SCIENCE,103
750,채식주의,TR_SOCIAL_SCIENCE,103
766,중화사상,TR_SOCIAL_SCIENCE,103
751,자본주의,TR_SOCIAL_SCIENCE,103
752,성차별주의,TR_SOCIAL_SCIENCE,103
758,페미혐오,TR_SOCIAL_SCIENCE,103
757,권위주의,TR_SOCIAL_SCIENCE,103
756,양비론,TR_SOCIAL_SCIENCE,103
755,사대주의,TR_SOCIAL_SCIENCE,103
753,공산 주의,TR_SOCIAL_SCIENCE,103
754,비혼주의자,TR_SOCIAL_SCIENCE,103
765,지역이기주의,TR_SOCIAL_SCIENCE,103
764,이슬람 극단주의,TR_SOCIAL_SCIENCE,103
763,페미 인정,TR_SOCIAL_SCIENCE,103
762,원칙주의,TR_SOCIAL_SCIENCE,103
761,보이스카웃,TR_SOCIAL_SCIENCE,103
760,애국주의,TR_SOCIAL_SCIENCE,103
759,집단 이기주의,TR_SOCIAL_SCIENCE,103
2725,오렌지색,TM_COLOR,95
2721,검정색,TM_COLOR,95
2706,핫핑크,TM_COLOR,95
2707,까만색,TM_COLOR,95
2708,분홍색,TM_COLOR,95
2722,블루,TM_COLOR,95
2717,옐로,TM_COLOR,95
2720,빨간불,TM_COLOR,95
2719,밤색,TM_COLOR,95
2718,무지개색,TM_COLOR,95
2704,옐,TM_COLOR,95
2716,핑크,TM_COLOR,95
2705,금색,TM_COLOR,95
2703,빨간,TM_COLOR,95
2726,복숭아빛,TM_COLOR,95
2702,흑,TM_COLOR,95
2727,황금색,TM_COLOR,95
2728,빨간 색,TM_COLOR,95
2729,파란 색,TM_COLOR,95
2724,옐로우,TM_COLOR,95
2691,노란,TM_COLOR,95
2692,백,TM_COLOR,95
2693,흰색,TM_COLOR,95
